> Task :compileJava UP-TO-DATE
> Task :compileScala NO-SOURCE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :runJavaLocal
[server] -------------------- Match Starting --------------------
[server] shredders vs. teacher08a on toomuchcheese
[B: #11300@1038] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@1038] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@1038] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@1038] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@1038] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@1038] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@1038] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@1038] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@1038] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@1039] Going straight to cheese mine at [26, 3]
[B: #10064@1039] Going straight to cheese mine at [26, 3]
[B: #13948@1039] GameActionException in RobotPlayer:
[B: #13948@1039] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@1039] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@1039] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@1039] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@1039] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@1039] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@1039] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@1039] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@1039] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@1039] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@1039] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@1039] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@1039] GameActionException in RobotPlayer:
[B: #11172@1039] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@1039] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@1039] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@1039] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@1039] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@1039] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@1039] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@1039] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@1039] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@1039] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@1039] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@1039] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@1039] Going straight to cheese mine at [26, 3]
[B: #11300@1039] GameActionException in RobotPlayer:
[B: #11300@1039] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@1039] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@1039] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@1039] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@1039] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@1039] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@1039] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@1039] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@1039] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@1039] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@1039] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@1039] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@1040] Going straight to cheese mine at [26, 3]
[B: #10064@1040] Going straight to cheese mine at [26, 3]
[B: #13948@1040] GameActionException in RobotPlayer:
[B: #13948@1040] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@1040] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@1040] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@1040] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@1040] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@1040] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@1040] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@1040] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@1040] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@1040] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@1040] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@1040] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@1040] GameActionException in RobotPlayer:
[B: #11172@1040] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@1040] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@1040] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@1040] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@1040] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@1040] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@1040] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@1040] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@1040] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@1040] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@1040] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@1040] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@1040] Going straight to cheese mine at [26, 3]
[B: #11300@1040] GameActionException in RobotPlayer:
[B: #11300@1040] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@1040] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@1040] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@1040] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@1040] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@1040] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@1040] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@1040] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@1040] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@1040] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@1040] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@1040] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@1041] Going straight to cheese mine at [26, 3]
[B: #10064@1041] Going straight to cheese mine at [26, 3]
[B: #13948@1041] GameActionException in RobotPlayer:
[B: #13948@1041] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@1041] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@1041] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@1041] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@1041] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@1041] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@1041] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@1041] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@1041] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@1041] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@1041] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@1041] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@1041] GameActionException in RobotPlayer:
[B: #11172@1041] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@1041] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@1041] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@1041] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@1041] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@1041] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@1041] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@1041] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@1041] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@1041] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@1041] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@1041] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@1041] Going straight to cheese mine at [26, 3]
[B: #11300@1041] GameActionException in RobotPlayer:
[B: #11300@1041] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@1041] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@1041] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@1041] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@1041] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@1041] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@1041] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@1041] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@1041] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@1041] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@1041] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@1041] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@1042] Going straight to cheese mine at [26, 3]
[B: #10064@1042] Going straight to cheese mine at [26, 3]
[B: #13948@1042] GameActionException in RobotPlayer:
[B: #13948@1042] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@1042] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@1042] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@1042] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@1042] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@1042] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@1042] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@1042] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@1042] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@1042] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@1042] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@1042] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@1042] GameActionException in RobotPlayer:
[B: #11172@1042] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@1042] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@1042] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@1042] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@1042] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@1042] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@1042] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@1042] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@1042] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@1042] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@1042] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@1042] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@1042] Going straight to cheese mine at [26, 3]
[B: #11300@1042] GameActionException in RobotPlayer:
[B: #11300@1042] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@1042] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@1042] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@1042] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@1042] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@1042] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@1042] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@1042] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@1042] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@1042] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@1042] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@1042] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@1043] Going straight to cheese mine at [26, 3]
[B: #10064@1043] Going straight to cheese mine at [26, 3]
[B: #13948@1043] GameActionException in RobotPlayer:
[B: #13948@1043] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@1043] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@1043] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@1043] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@1043] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@1043] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@1043] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@1043] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@1043] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@1043] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@1043] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@1043] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@1043] GameActionException in RobotPlayer:
[B: #11172@1043] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@1043] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@1043] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@1043] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@1043] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@1043] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@1043] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@1043] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@1043] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@1043] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@1043] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@1043] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@1043] Going straight to cheese mine at [26, 3]
[B: #11300@1043] GameActionException in RobotPlayer:
[B: #11300@1043] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@1043] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@1043] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@1043] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
